147613847905252	(597.2, 0.0, 202.3)
147613847911252	(597.2, 0.0, 202.3)
147613847912753	(597.2, 0.0, 202.3)
147613847915053	(597.2, 0.0, 202.3)
147613847916653	(597.2, 0.0, 202.3)
147613847918353	(597.2, 0.0, 202.3)
147613847920053	(597.2, 0.0, 202.3)
147613847921653	(597.2, 0.0, 202.3)
147613847923253	(597.2, 0.0, 202.3)
147613847925153	(597.2, 0.0, 202.3)
147613847926753	(597.2, 0.0, 202.3)
147613847928453	(597.2, 0.0, 202.3)
147613847930053	(597.2, 0.0, 202.3)
147613847931754	(597.2, 0.0, 202.3)
147613847933454	(597.2, 0.0, 202.3)
147613847935254	(597.2, 0.0, 202.3)
147613847936854	(597.2, 0.0, 202.3)
147613847938354	(597.2, 0.0, 202.3)
147613847940154	(597.2, 0.0, 202.3)
147613847941654	(597.2, 0.0, 202.3)
147613847943354	(597.2, 0.0, 202.3)
147613847945054	(597.2, 0.0, 202.3)
147613847946754	(597.2, 0.0, 202.3)
147613847948255	(597.2, 0.0, 202.3)
147613847949955	(597.2, 0.0, 202.3)
147613847951655	(597.2, 0.0, 202.3)
147613847953355	(597.2, 0.0, 202.3)
147613847955055	(597.2, 0.0, 202.3)
147613847956555	(597.2, 0.0, 202.3)
147613847958355	(597.2, 0.0, 202.3)
147613847959955	(597.2, 0.0, 202.3)
147613847961555	(597.2, 0.0, 202.3)
147613847963355	(597.2, 0.0, 202.3)
147613847965555	(597.2, 0.0, 202.3)
147613847967256	(597.2, 0.0, 202.3)
147613847968856	(597.2, 0.0, 202.3)
147613847970556	(597.2, 0.0, 202.3)
147613847972156	(597.2, 0.0, 202.3)
147613847973856	(597.2, 0.0, 202.3)
147613847975456	(597.2, 0.0, 202.3)
147613847977356	(597.2, 0.0, 202.3)
147613847978856	(597.2, 0.0, 202.3)
147613847980456	(597.2, 0.0, 202.3)
147613847982156	(597.2, 0.0, 202.3)
147613847983857	(597.2, 0.0, 202.3)
147613847985357	(597.2, 0.0, 202.3)
147613847987257	(597.2, 0.0, 202.3)
147613847988757	(597.2, 0.0, 202.3)
147613847990357	(597.2, 0.0, 202.3)
147613847992157	(597.2, 0.0, 202.3)
147613847993757	(597.2, 0.0, 202.3)
147613847995257	(597.2, 0.0, 202.3)
147613847997057	(597.2, 0.0, 202.3)
147613847998757	(597.2, 0.0, 202.3)
147613848000357	(597.2, 0.0, 202.3)
147613848001958	(597.2, 0.0, 202.3)
147613848003558	(597.2, 0.0, 202.3)
147613848005358	(597.2, 0.0, 202.3)
147613848007058	(597.2, 0.0, 202.3)
147613848008658	(597.2, 0.0, 202.3)
147613848010358	(597.2, 0.0, 202.3)
147613848012058	(597.2, 0.0, 202.3)
147613848013558	(597.2, 0.0, 202.3)
147613848015258	(597.2, 0.0, 202.3)
147613848016958	(597.2, 0.0, 202.3)
147613848018959	(597.2, 0.0, 202.3)
147613848020659	(597.2, 0.0, 202.3)
147613848022359	(597.2, 0.0, 202.3)
147613848023959	(597.2, 0.0, 202.3)
147613848025459	(597.2, 0.0, 202.3)
147613848027259	(597.2, 0.0, 202.3)
147613848028959	(597.2, 0.0, 202.3)
147613848030659	(597.2, 0.0, 202.3)
147613848032259	(597.2, 0.0, 202.3)
147613848033859	(597.2, 0.0, 202.3)
147613848035560	(597.2, 0.0, 202.3)
147613848037360	(597.2, 0.0, 202.3)
147613848038860	(597.2, 0.0, 202.3)
147613848040660	(597.2, 0.0, 202.3)
147613848042160	(597.2, 0.0, 202.3)
147613848043960	(597.2, 0.0, 202.3)
147613848045460	(597.2, 0.0, 202.3)
147613848047160	(597.2, 0.0, 202.3)
147613848048760	(597.2, 0.0, 202.3)
147613848050560	(597.2, 0.0, 202.3)
147613848052160	(597.2, 0.0, 202.3)
147613848053761	(597.2, 0.0, 202.3)
147613848055361	(597.2, 0.0, 202.3)
147613848057261	(597.2, 0.0, 202.3)
147613848058761	(597.2, 0.0, 202.3)
147613848060361	(597.2, 0.0, 202.3)
147613848062161	(597.2, 0.0, 202.3)
147613848063661	(597.2, 0.0, 202.3)
147613848065561	(597.2, 0.0, 202.3)
147613848067161	(597.2, 0.0, 202.3)
147613848068861	(597.2, 0.0, 202.3)
147613848071462	(597.2, 0.0, 202.3)
147613848072462	(597.2, 0.0, 202.3)
