147613847905152	0
147613847911252	0
147613847912753	0
147613847915053	0
147613847916653	0
147613847918253	0
147613847919953	0
147613847921653	0
147613847923253	0
147613847925153	0
147613847926753	0
147613847928353	0
147613847930053	0
147613847931754	0
147613847933354	0
147613847935254	0
147613847936854	0
147613847938354	0
147613847940054	0
147613847941554	0
147613847943354	0
147613847945054	0
147613847946754	0
147613847948255	0
147613847949955	0
147613847951655	0
147613847953355	0
147613847954955	0
147613847956555	0
147613847958255	0
147613847959855	0
147613847961455	0
147613847963355	0
147613847965555	0
147613847967256	0
147613847968856	0
147613847970556	0
147613847972156	0
147613847973856	0
147613847975456	0
147613847977356	0
147613847978856	0
147613847980456	0
147613847982156	0
147613847983857	0
147613847985357	0
147613847987157	0
147613847988757	0
147613847990357	0
147613847992157	0
147613847993757	0
147613847995257	0
147613847997057	0
147613847998757	0
147613848000357	0
147613848001958	0
147613848003558	0
147613848005258	0
147613848007058	0
147613848008658	0
147613848010358	0
147613848012058	0
147613848013558	0
147613848015258	0
147613848016958	0
147613848018959	0
147613848020659	0
147613848022259	0
147613848023959	0
147613848025459	0
147613848027259	0
147613848028859	0
147613848030659	0
147613848032159	0
147613848033859	0
147613848035560	0
147613848037360	0
147613848038860	0
147613848040560	0
147613848042160	0
147613848043960	0
147613848045360	0
147613848047160	0
147613848048760	0
147613848050560	0
147613848052060	0
147613848053761	0
147613848055261	0
147613848057161	0
147613848058761	0
147613848060361	0
147613848062161	0
147613848063661	0
147613848065561	0
147613848067161	0
147613848068761	0
147613848070562	0
147613848072462	0
147613848074162	0
147613848075862	0
147613848077362	0
147613848079162	0
147613848080762	0
147613848082462	0
147613848084162	0
147613848085762	0
147613848087262	0
147613848089063	0
147613848090763	0
147613848092363	0
147613848094063	0
147613848095563	0
147613848097363	0
147613848098963	0
147613848100663	0
147613848102263	0
147613848103963	0
147613848105463	0
147613848107264	0
147613848108864	0
147613848110664	0
147613848112264	0
147613848113864	0
147613848115464	0
147613848117164	0
147613848118864	0
147613848120464	0
147613848122164	0
147613848124765	0
147613848125865	0
147613848127465	0
147613848129165	0
147613848130965	0
147613848132565	0
147613848134365	0
147613848135865	0
147613848137465	0
147613848139165	0
147613848140766	0
147613848142466	0
147613848144166	0
147613848145766	0
147613848147366	0
147613848149166	0
147613848150866	0
147613848152366	0
147613848154266	0
147613848155566	0
147613848157366	0
147613848158967	0
147613848160767	0
147613848162367	0
147613848164067	0
147613848165567	0
147613848167367	0
147613848168967	0
147613848170767	0
147613848172267	0
147613848173967	0
147613848175468	0
147613848177468	0
147613848179168	0
147613848180868	0
147613848182468	0
147613848184168	0
147613848185768	0
147613848187368	0
147613848189068	0
147613848190868	0
147613848192468	0
147613848194169	0
